"price","number_of_reviews","regulation","Old_Town","Etobicoke","North_York","East_York","York","Scarborough","Entire_home_apt","Hotel_room","Private_room","Shared_room"
165,34,1,1,0,0,0,0,0,1,0,0,0
165,34,0,1,0,0,0,0,0,1,0,0,0
44,11,1,0,0,1,0,0,0,0,0,1,0
59,11,0,0,0,1,0,0,0,0,0,1,0
125,29,0,1,0,0,0,0,0,1,0,0,0
45,111,1,0,0,1,0,0,0,0,0,1,0
850,15,0,1,0,0,0,0,0,1,0,0,0
35,13,1,0,0,0,0,1,0,0,0,1,0
35,13,0,0,0,0,0,1,0,0,0,1,0
299,4,0,1,0,0,0,0,0,1,0,0,0
130,22,0,1,0,0,0,0,0,1,0,0,0
130,22,1,1,0,0,0,0,0,1,0,0,0
90,189,1,1,0,0,0,0,0,1,0,0,0
101,181,0,1,0,0,0,0,0,1,0,0,0
129,32,1,1,0,0,0,0,0,1,0,0,0
100,0,0,1,0,0,0,0,0,0,0,1,0
100,0,1,1,0,0,0,0,0,0,0,1,0
84,190,1,1,0,0,0,0,0,0,0,1,0
79,141,0,1,0,0,0,0,0,1,0,0,0
307,129,0,1,0,0,0,0,0,1,0,0,0
343,142,1,1,0,0,0,0,0,1,0,0,0
100,37,1,0,0,0,0,0,1,1,0,0,0
100,37,0,0,0,0,0,0,1,1,0,0,0
450,1,0,0,0,0,0,1,0,1,0,0,0
38,40,0,0,0,0,0,0,0,0,0,1,0
42,42,1,0,0,0,0,0,1,0,0,1,0
120,13,0,1,0,0,0,0,0,0,0,1,0
111,5,0,0,0,1,0,0,0,1,0,0,0
45,196,0,1,0,0,0,0,0,0,0,1,0
71,6,0,1,0,0,0,0,0,0,0,1,0
71,6,1,1,0,0,0,0,0,0,0,1,0
107,24,1,1,0,0,0,0,0,1,0,0,0
107,24,0,1,0,0,0,0,0,1,0,0,0
85,34,1,1,0,0,0,0,0,0,0,1,0
88,220,0,1,0,0,0,0,0,1,0,0,0
134,286,1,1,0,0,0,0,0,1,0,0,0
103,19,0,1,0,0,0,0,0,1,0,0,0
105,2,1,1,0,0,0,0,0,1,0,0,0
105,2,0,1,0,0,0,0,0,1,0,0,0
129,88,0,1,0,0,0,0,0,1,0,0,0
68,1,0,1,0,0,0,0,0,0,0,0,1
40,32,1,0,1,0,0,0,0,0,0,1,0
39,24,0,0,1,0,0,0,0,0,0,1,0
225,18,0,1,0,0,0,0,0,1,0,0,0
225,18,1,1,0,0,0,0,0,1,0,0,0
108,176,1,1,0,0,0,0,0,1,0,0,0
125,121,0,1,0,0,0,0,0,1,0,0,0
75,32,0,0,0,0,0,1,0,1,0,0,0
75,33,1,0,0,0,0,1,0,1,0,0,0
72,97,1,0,0,1,0,0,0,0,0,1,0
72,97,0,0,0,1,0,0,0,0,0,1,0
229,21,0,1,0,0,0,0,0,1,0,0,0
229,21,1,1,0,0,0,0,0,1,0,0,0
187,45,0,1,0,0,0,0,0,1,0,0,0
600,6,0,1,0,0,0,0,0,1,0,0,0
700,10,1,1,0,0,0,0,0,1,0,0,0
204,51,1,1,0,0,0,0,0,1,0,0,0
183,51,0,1,0,0,0,0,0,1,0,0,0
160,21,0,0,0,0,1,0,0,1,0,0,0
230,24,1,0,0,0,0,0,0,1,0,0,0
388,133,0,1,0,0,0,0,0,1,0,0,0
85,15,0,1,0,0,0,0,0,1,0,0,0
100,20,1,1,0,0,0,0,0,1,0,0,0
160,56,1,1,0,0,0,0,0,1,0,0,0
160,49,0,1,0,0,0,0,0,1,0,0,0
65,76,0,1,0,0,0,0,0,0,0,1,0
150,1,1,0,0,0,1,0,0,1,0,0,0
150,1,0,0,0,0,1,0,0,1,0,0,0
150,229,0,0,0,0,1,0,0,0,0,1,0
60,44,0,1,0,0,0,0,0,0,0,1,0
69,1,0,0,0,1,0,0,0,0,0,1,0
250,4,1,1,0,0,0,0,0,1,0,0,0
250,4,0,1,0,0,0,0,0,1,0,0,0
66,91,0,1,0,0,0,0,0,1,0,0,0
27,52,1,0,0,0,0,0,0,0,0,1,0
25,40,0,0,0,0,0,0,0,0,0,1,0
80,13,0,1,0,0,0,0,0,1,0,0,0
55,9,1,0,0,0,0,0,1,0,0,1,0
55,9,0,0,0,0,0,0,1,0,0,1,0
121,64,0,1,0,0,0,0,0,1,0,0,0
200,46,1,1,0,0,0,0,0,1,0,0,0
78,43,0,1,0,0,0,0,0,1,0,0,0
60,2,1,1,0,0,0,0,0,0,0,1,0
60,2,0,1,0,0,0,0,0,0,0,1,0
100,56,0,0,1,0,0,0,0,0,0,1,0
300,8,0,0,0,1,0,0,0,1,0,0,0
105,325,1,1,0,0,0,0,0,0,0,1,0
136,264,0,1,0,0,0,0,0,1,0,0,0
126,28,0,1,0,0,0,0,0,1,0,0,0
126,30,1,1,0,0,0,0,0,1,0,0,0
36,5,0,1,0,0,0,0,0,0,0,1,0
34,5,1,1,0,0,0,0,0,0,0,1,0
105,6,0,1,0,0,0,0,0,1,0,0,0
105,6,1,1,0,0,0,0,0,1,0,0,0
120,0,0,1,0,0,0,0,0,0,0,1,0
77,28,0,1,0,0,0,0,0,0,0,1,0
67,28,1,1,0,0,0,0,0,0,0,1,0
55,109,1,1,0,0,0,0,0,1,0,0,0
55,105,0,1,0,0,0,0,0,1,0,0,0
699,89,1,1,0,0,0,0,0,1,0,0,0
102,52,1,0,0,0,0,0,1,1,0,0,0
102,52,0,0,0,0,0,0,1,1,0,0,0
150,7,0,1,0,0,0,0,0,1,0,0,0
139,2,1,0,0,1,0,0,0,1,0,0,0
139,1,0,0,0,1,0,0,0,1,0,0,0
54,0,1,1,0,0,0,0,0,0,0,1,0
54,0,0,1,0,0,0,0,0,0,0,1,0
135,33,0,0,0,0,0,0,1,1,0,0,0
135,33,1,0,0,0,0,0,1,1,0,0,0
79,32,0,1,0,0,0,0,0,1,0,0,0
79,32,1,1,0,0,0,0,0,1,0,0,0
119,211,1,1,0,0,0,0,0,1,0,0,0
91,175,0,1,0,0,0,0,0,1,0,0,0
110,14,1,1,0,0,0,0,0,0,0,0,1
110,14,0,1,0,0,0,0,0,0,0,0,1
43,4,0,0,0,1,0,0,0,0,0,1,0
43,4,1,0,0,1,0,0,0,0,0,1,0
244,3,0,0,1,0,0,0,0,1,0,0,0
70,3,0,0,0,0,0,1,0,1,0,0,0
135,0,0,0,0,1,0,0,0,0,0,1,0
135,0,1,0,0,1,0,0,0,0,0,1,0
460,6,0,1,0,0,0,0,0,1,0,0,0
460,6,1,1,0,0,0,0,0,1,0,0,0
215,2,0,1,0,0,0,0,0,1,0,0,0
265,3,1,1,0,0,0,0,0,1,0,0,0
130,79,0,1,0,0,0,0,0,1,0,0,0
149,26,0,1,0,0,0,0,0,1,0,0,0
78,109,1,0,0,1,0,0,0,1,0,0,0
78,109,0,0,0,1,0,0,0,1,0,0,0
110,5,0,1,0,0,0,0,0,1,0,0,0
42,113,1,0,0,1,0,0,0,0,0,1,0
45,112,0,0,0,1,0,0,0,0,0,1,0
90,1,0,0,1,0,0,0,0,1,0,0,0
38,1,0,0,0,1,0,0,0,0,0,1,0
35,5,0,0,0,1,0,0,0,0,0,1,0
35,5,1,0,0,1,0,0,0,0,0,1,0
50,13,0,1,0,0,0,0,0,0,0,1,0
50,13,1,1,0,0,0,0,0,0,0,1,0
90,18,1,0,0,0,0,0,1,1,0,0,0
90,18,0,0,0,0,0,0,1,1,0,0,0
125,1,1,1,0,0,0,0,0,0,0,1,0
125,1,0,1,0,0,0,0,0,0,0,1,0
110,27,1,1,0,0,0,0,0,1,0,0,0
160,25,0,1,0,0,0,0,0,1,0,0,0
75,90,1,1,0,0,0,0,0,0,0,1,0
75,78,0,1,0,0,0,0,0,0,0,1,0
125,17,0,1,0,0,0,0,0,1,0,0,0
125,20,1,1,0,0,0,0,0,1,0,0,0
85,12,1,1,0,0,0,0,0,0,0,1,0
85,12,0,1,0,0,0,0,0,0,0,1,0
120,1,0,1,0,0,0,0,0,0,0,1,0
144,10,1,0,0,1,0,0,0,1,0,0,0
144,10,0,0,0,1,0,0,0,1,0,0,0
109,3,0,1,0,0,0,0,0,1,0,0,0
109,3,1,1,0,0,0,0,0,1,0,0,0
95,5,0,1,0,0,0,0,0,1,0,0,0
111,6,1,1,0,0,0,0,0,1,0,0,0
99,0,1,0,0,0,0,0,1,0,0,1,0
99,0,0,0,0,0,0,0,1,0,0,1,0
75,39,1,1,0,0,0,0,0,1,0,0,0
75,38,0,1,0,0,0,0,0,1,0,0,0
75,2,0,1,0,0,0,0,0,0,0,1,0
159,69,0,1,0,0,0,0,0,1,0,0,0
250,10,0,1,0,0,0,0,0,1,0,0,0
50,3,0,1,0,0,0,0,0,0,0,1,0
38,2,1,1,0,0,0,0,0,0,0,1,0
58,2,0,1,0,0,0,0,0,0,0,1,0
210,1,1,1,0,0,0,0,0,1,0,0,0
210,1,0,1,0,0,0,0,0,1,0,0,0
145,23,0,1,0,0,0,0,0,1,0,0,0
60,15,1,0,0,0,0,0,1,1,0,0,0
70,13,0,0,0,0,0,0,1,1,0,0,0
47,8,0,1,0,0,0,0,0,0,0,1,0
125,77,0,1,0,0,0,0,0,1,0,0,0
139,9,1,1,0,0,0,0,0,1,0,0,0
173,9,0,1,0,0,0,0,0,1,0,0,0
443,18,1,1,0,0,0,0,0,1,0,0,0
350,6,0,1,0,0,0,0,0,1,0,0,0
60,1,0,1,0,0,0,0,0,0,0,1,0
60,1,1,0,0,0,1,0,0,0,0,1,0
153,16,1,1,0,0,0,0,0,1,0,0,0
156,15,0,1,0,0,0,0,0,1,0,0,0
45,20,1,1,0,0,0,0,0,0,0,1,0
45,20,0,1,0,0,0,0,0,0,0,1,0
112,2,0,1,0,0,0,0,0,1,0,0,0
100,2,1,1,0,0,0,0,0,1,0,0,0
144,9,0,1,0,0,0,0,0,1,0,0,0
364,43,1,1,0,0,0,0,0,1,0,0,0
95,9,0,1,0,0,0,0,0,1,0,0,0
80,25,1,1,0,0,0,0,0,1,0,0,0
147,0,0,1,0,0,0,0,0,1,0,0,0
147,0,1,1,0,0,0,0,0,1,0,0,0
92,18,1,1,0,0,0,0,0,1,0,0,0
102,6,1,0,0,1,0,0,0,1,0,0,0
95,6,0,0,0,1,0,0,0,1,0,0,0
65,47,1,0,0,1,0,0,0,1,0,0,0
65,46,0,0,0,1,0,0,0,1,0,0,0
69,37,0,1,0,0,0,0,0,1,0,0,0
150,5,0,1,0,0,0,0,0,1,0,0,0
150,5,1,1,0,0,0,0,0,1,0,0,0
59,3,0,0,0,1,0,0,0,0,0,1,0
59,3,1,0,0,1,0,0,0,0,0,1,0
90,23,1,0,0,1,0,0,0,1,0,0,0
89,20,0,0,0,1,0,0,0,1,0,0,0
280,9,0,1,0,0,0,0,0,1,0,0,0
341,153,0,1,0,0,0,0,0,1,0,0,0
323,154,1,1,0,0,0,0,0,1,0,0,0
90,75,1,0,0,1,0,0,0,1,0,0,0
91,64,0,0,0,1,0,0,0,1,0,0,0
150,25,0,1,0,0,0,0,0,0,0,1,0
150,25,1,1,0,0,0,0,0,0,0,1,0
161,10,0,0,0,1,0,0,0,1,0,0,0
161,10,1,0,0,1,0,0,0,1,0,0,0
158,7,0,1,0,0,0,0,0,0,0,1,0
158,7,1,1,0,0,0,0,0,0,0,1,0
110,6,1,1,0,0,0,0,0,1,0,0,0
110,6,0,1,0,0,0,0,0,1,0,0,0
66,107,0,0,0,1,0,0,0,0,0,1,0
1128,33,0,0,0,0,0,0,0,1,0,0,0
1128,33,1,0,0,0,0,0,0,1,0,0,0
118,5,1,1,0,0,0,0,0,1,0,0,0
100,4,0,1,0,0,0,0,0,1,0,0,0
99,12,1,0,0,0,1,0,0,1,0,0,0
99,12,0,0,0,0,1,0,0,1,0,0,0
120,2,0,1,0,0,0,0,0,1,0,0,0
149,12,0,1,0,0,0,0,0,1,0,0,0
152,12,1,1,0,0,0,0,0,1,0,0,0
40,17,0,0,0,1,0,0,0,0,0,1,0
40,17,1,0,0,1,0,0,0,0,0,1,0
71,98,1,1,0,0,0,0,0,1,0,0,0
79,93,0,1,0,0,0,0,0,1,0,0,0
45,41,1,1,0,0,0,0,0,0,0,1,0
39,30,0,1,0,0,0,0,0,0,0,1,0
174,57,0,1,0,0,0,0,0,1,0,0,0
199,12,0,1,0,0,0,0,0,1,0,0,0
125,125,1,1,0,0,0,0,0,1,0,0,0
125,125,0,1,0,0,0,0,0,1,0,0,0
125,91,1,0,0,1,0,0,0,1,0,0,0
108,65,0,0,0,1,0,0,0,1,0,0,0
133,18,0,0,0,0,0,0,0,1,0,0,0
60,64,1,1,0,0,0,0,0,1,0,0,0
58,58,0,1,0,0,0,0,0,1,0,0,0
40,8,1,0,0,1,0,0,0,1,0,0,0
60,8,0,0,0,1,0,0,0,1,0,0,0
79,152,1,1,0,0,0,0,0,0,0,1,0
79,152,0,1,0,0,0,0,0,0,0,1,0
79,128,0,1,0,0,0,0,0,0,0,1,0
79,128,1,1,0,0,0,0,0,0,0,1,0
129,5,0,1,0,0,0,0,0,1,0,0,0
89,4,0,1,0,0,0,0,0,1,0,0,0
89,4,1,1,0,0,0,0,0,1,0,0,0
117,147,0,1,0,0,0,0,0,1,0,0,0
108,186,1,1,0,0,0,0,0,1,0,0,0
169,63,0,1,0,0,0,0,0,1,0,0,0
281,87,1,1,0,0,0,0,0,1,0,0,0
115,7,1,0,0,1,0,0,0,1,0,0,0
130,7,0,0,0,1,0,0,0,1,0,0,0
35,26,0,0,0,0,0,0,1,0,0,1,0
37,28,1,0,0,0,0,0,1,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,1,0
45,0,1,0,0,1,0,0,0,0,0,1,0
116,48,0,1,0,0,0,0,0,1,0,0,0
92,52,1,1,0,0,0,0,0,1,0,0,0
97,16,0,0,0,0,0,0,0,1,0,0,0
60,0,1,1,0,0,0,0,0,1,0,0,0
60,0,0,1,0,0,0,0,0,1,0,0,0
100,5,0,1,0,0,0,0,0,1,0,0,0
100,5,1,1,0,0,0,0,0,1,0,0,0
95,0,0,1,0,0,0,0,0,0,0,1,0
26,14,1,0,0,0,0,0,1,0,0,1,0
26,14,0,0,0,0,0,0,1,0,0,1,0
80,0,0,0,0,0,0,0,1,0,0,1,0
80,0,1,0,0,0,0,0,1,0,0,1,0
49,29,1,0,1,0,0,0,0,0,0,1,0
49,29,0,0,1,0,0,0,0,0,0,1,0
62,0,0,0,0,1,0,0,0,1,0,0,0
55,141,0,0,1,0,0,0,0,0,0,1,0
68,18,1,0,0,0,0,0,1,0,0,1,0
68,18,0,0,0,0,0,0,1,0,0,1,0
135,89,1,1,0,0,0,0,0,1,0,0,0
145,68,0,1,0,0,0,0,0,1,0,0,0
135,38,0,0,1,0,0,0,0,1,0,0,0
142,39,1,0,1,0,0,0,0,1,0,0,0
250,0,0,1,0,0,0,0,0,1,0,0,0
80,2,0,0,0,0,0,0,1,0,0,1,0
80,2,1,0,0,0,0,0,1,0,0,1,0
64,1,1,0,0,1,0,0,0,0,0,1,0
64,1,0,0,0,1,0,0,0,0,0,1,0
35,1,1,1,0,0,0,0,0,0,0,1,0
35,1,0,1,0,0,0,0,0,0,0,1,0
99,12,0,1,0,0,0,0,0,1,0,0,0
40,6,0,0,0,1,0,0,0,0,0,1,0
40,6,1,0,0,1,0,0,0,0,0,1,0
100,32,0,1,0,0,0,0,0,1,0,0,0
199,7,0,0,0,0,0,0,1,1,0,0,0
199,7,1,0,0,0,0,0,1,1,0,0,0
80,1,0,0,0,0,0,0,1,0,0,1,0
80,1,1,0,0,0,0,0,1,0,0,1,0
67,7,0,0,0,0,0,0,1,1,0,0,0
55,9,1,0,0,0,0,0,1,1,0,0,0
69,62,0,1,0,0,0,0,0,0,0,1,0
39,77,0,1,0,0,0,0,0,0,0,1,0
100,3,1,1,0,0,0,0,0,1,0,0,0
86,1,0,1,0,0,0,0,0,1,0,0,0
144,27,0,1,0,0,0,0,0,1,0,0,0
144,27,1,1,0,0,0,0,0,1,0,0,0
126,21,0,1,0,0,0,0,0,0,0,1,0
126,21,1,1,0,0,0,0,0,0,0,1,0
150,12,1,1,0,0,0,0,0,0,0,1,0
150,12,0,1,0,0,0,0,0,0,0,1,0
150,15,0,1,0,0,0,0,0,0,0,1,0
150,15,1,1,0,0,0,0,0,0,0,1,0
150,24,0,1,0,0,0,0,0,0,0,1,0
150,24,1,1,0,0,0,0,0,0,0,1,0
811,4,0,1,0,0,0,0,0,1,0,0,0
811,4,1,1,0,0,0,0,0,1,0,0,0
61,12,0,1,0,0,0,0,0,0,0,1,0
61,12,1,1,0,0,0,0,0,0,0,1,0
85,60,0,1,0,0,0,0,0,0,0,1,0
85,60,1,1,0,0,0,0,0,0,0,1,0
317,23,0,1,0,0,0,0,0,1,0,0,0
45,1,0,0,0,1,0,0,0,0,0,1,0
45,1,1,0,0,1,0,0,0,0,0,1,0
49,65,0,1,0,0,0,0,0,0,0,1,0
48,148,0,1,0,0,0,0,0,0,0,1,0
79,43,1,0,0,0,0,1,0,1,0,0,0
79,43,0,0,0,0,0,1,0,1,0,0,0
99,1,1,1,0,0,0,0,0,0,0,1,0
99,1,0,1,0,0,0,0,0,0,0,1,0
75,110,1,0,0,1,0,0,0,1,0,0,0
105,110,0,0,0,1,0,0,0,1,0,0,0
60,1,0,0,0,0,0,0,0,1,0,0,0
60,1,1,0,0,0,0,0,0,1,0,0,0
149,14,0,0,0,0,0,0,1,1,0,0,0
45,1,1,1,0,0,0,0,0,0,0,1,0
45,1,0,1,0,0,0,0,0,0,0,1,0
50,64,0,1,0,0,0,0,0,0,0,1,0
135,8,0,1,0,0,0,0,0,1,0,0,0
120,0,1,1,0,0,0,0,0,1,0,0,0
120,0,0,1,0,0,0,0,0,1,0,0,0
75,1,1,0,1,0,0,0,0,0,0,1,0
75,1,0,0,1,0,0,0,0,0,0,1,0
180,34,0,1,0,0,0,0,0,1,0,0,0
149,44,1,1,0,0,0,0,0,1,0,0,0
110,179,1,1,0,0,0,0,0,1,0,0,0
126,155,0,1,0,0,0,0,0,1,0,0,0
93,60,0,1,0,0,0,0,0,1,0,0,0
93,60,1,1,0,0,0,0,0,1,0,0,0
120,7,0,1,0,0,0,0,0,1,0,0,0
130,8,1,1,0,0,0,0,0,1,0,0,0
40,60,0,1,0,0,0,0,0,0,0,1,0
80,0,1,0,0,0,0,0,1,0,0,1,0
80,0,0,0,0,0,0,0,1,0,0,1,0
198,190,0,1,0,0,0,0,0,1,0,0,0
232,43,0,1,0,0,0,0,0,1,0,0,0
189,43,1,1,0,0,0,0,0,1,0,0,0
150,5,1,1,0,0,0,0,0,0,0,1,0
150,5,0,1,0,0,0,0,0,0,0,1,0
169,0,0,0,0,1,0,0,0,1,0,0,0
99,10,1,1,0,0,0,0,0,0,0,1,0
80,4,0,1,0,0,0,0,0,0,0,1,0
124,15,1,0,0,0,0,0,0,1,0,0,0
124,15,0,0,0,0,0,0,0,1,0,0,0
65,40,1,0,0,0,0,0,1,0,0,1,0
40,36,0,0,0,0,0,0,1,0,0,1,0
29,31,1,0,0,0,0,0,0,0,0,1,0
28,24,0,0,0,0,0,0,0,0,0,1,0
100,4,1,1,0,0,0,0,0,1,0,0,0
136,46,0,1,0,0,0,0,0,1,0,0,0
146,50,1,1,0,0,0,0,0,1,0,0,0
80,2,0,0,0,0,0,0,1,0,0,1,0
80,2,1,0,0,0,0,0,1,0,0,1,0
119,93,0,1,0,0,0,0,0,1,0,0,0
139,105,1,1,0,0,0,0,0,1,0,0,0
95,2,1,0,0,1,0,0,0,1,0,0,0
337,117,1,1,0,0,0,0,0,1,0,0,0
356,116,0,1,0,0,0,0,0,1,0,0,0
115,11,1,1,0,0,0,0,0,1,0,0,0
115,11,0,1,0,0,0,0,0,1,0,0,0
126,83,0,0,0,1,0,0,0,1,0,0,0
111,87,1,0,0,1,0,0,0,1,0,0,0
55,0,0,0,0,1,0,0,0,0,0,1,0
40,0,1,1,0,0,0,0,0,0,0,1,0
40,0,0,1,0,0,0,0,0,0,0,1,0
45,13,0,1,0,0,0,0,0,0,0,1,0
50,16,1,1,0,0,0,0,0,0,0,1,0
132,7,0,0,1,0,0,0,0,1,0,0,0
80,5,0,1,0,0,0,0,0,1,0,0,0
80,5,1,1,0,0,0,0,0,1,0,0,0
255,42,0,1,0,0,0,0,0,1,0,0,0
250,54,1,1,0,0,0,0,0,1,0,0,0
37,2,0,0,0,0,0,0,1,0,0,1,0
37,2,1,0,0,0,0,0,1,0,0,1,0
152,23,0,1,0,0,0,0,0,1,0,0,0
39,0,1,0,0,0,0,0,1,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,1,0
150,10,0,1,0,0,0,0,0,0,0,1,0
230,2,1,0,0,0,0,1,0,1,0,0,0
230,2,0,0,0,0,0,1,0,1,0,0,0
634,25,0,1,0,0,0,0,0,1,0,0,0
634,25,1,1,0,0,0,0,0,1,0,0,0
99,0,0,0,0,0,1,0,0,0,0,1,0
189,41,0,1,0,0,0,0,0,1,0,0,0
189,41,1,1,0,0,0,0,0,1,0,0,0
82,5,1,0,0,1,0,0,0,0,0,1,0
82,5,0,0,0,1,0,0,0,0,0,1,0
70,7,1,1,0,0,0,0,0,0,0,1,0
70,7,0,1,0,0,0,0,0,0,0,1,0
135,58,1,1,0,0,0,0,0,1,0,0,0
83,52,0,1,0,0,0,0,0,1,0,0,0
38,106,0,0,0,0,0,0,1,0,0,1,0
56,116,1,0,0,0,0,0,1,0,0,1,0
36,24,1,0,0,1,0,0,0,0,0,1,0
36,21,0,0,0,1,0,0,0,0,0,1,0
314,31,0,1,0,0,0,0,0,1,0,0,0
120,7,1,1,0,0,0,0,0,1,0,0,0
120,6,0,1,0,0,0,0,0,1,0,0,0
175,6,0,1,0,0,0,0,0,1,0,0,0
28,6,0,0,0,1,0,0,0,0,0,1,0
28,6,1,0,0,1,0,0,0,0,0,1,0
70,0,1,0,0,0,0,0,1,0,0,1,0
70,0,0,0,0,0,0,0,1,0,0,1,0
45,5,0,0,0,0,0,0,1,0,0,1,0
45,10,0,0,0,0,0,0,1,0,0,1,0
35,0,0,1,0,0,0,0,0,0,0,1,0
90,16,0,1,0,0,0,0,0,1,0,0,0
100,31,0,0,0,1,0,0,0,1,0,0,0
185,3,0,1,0,0,0,0,0,0,0,1,0
55,12,1,1,0,0,0,0,0,0,0,1,0
55,12,0,1,0,0,0,0,0,0,0,1,0
41,22,0,0,0,0,0,0,1,0,0,1,0
99,63,1,1,0,0,0,0,0,1,0,0,0
121,60,0,1,0,0,0,0,0,1,0,0,0
499,2,1,1,0,0,0,0,0,1,0,0,0
50,1,1,0,0,1,0,0,0,0,0,1,0
50,1,0,0,0,1,0,0,0,0,0,1,0
163,68,1,1,0,0,0,0,0,1,0,0,0
200,62,0,1,0,0,0,0,0,1,0,0,0
127,23,1,1,0,0,0,0,0,1,0,0,0
157,21,0,1,0,0,0,0,0,1,0,0,0
312,65,0,1,0,0,0,0,0,1,0,0,0
310,67,1,1,0,0,0,0,0,1,0,0,0
116,167,1,1,0,0,0,0,0,1,0,0,0
116,150,0,1,0,0,0,0,0,1,0,0,0
76,6,0,1,0,0,0,0,0,0,0,1,0
35,47,1,0,0,0,0,0,1,0,0,1,0
40,47,0,0,0,0,0,0,1,0,0,1,0
85,19,0,1,0,0,0,0,0,1,0,0,0
85,19,1,1,0,0,0,0,0,1,0,0,0
70,1,0,0,0,1,0,0,0,1,0,0,0
70,1,1,0,0,1,0,0,0,1,0,0,0
47,3,0,1,0,0,0,0,0,0,0,1,0
97,63,0,1,0,0,0,0,0,1,0,0,0
68,91,1,1,0,0,0,0,0,1,0,0,0
474,4,0,1,0,0,0,0,0,1,0,0,0
474,4,1,1,0,0,0,0,0,1,0,0,0
85,57,0,0,0,1,0,0,0,1,0,0,0
95,71,1,0,0,1,0,0,0,1,0,0,0
95,40,0,1,0,0,0,0,0,1,0,0,0
79,104,1,0,0,0,0,0,1,1,0,0,0
80,97,0,0,0,0,0,0,1,1,0,0,0
66,98,0,1,0,0,0,0,0,0,0,1,0
227,4,0,1,0,0,0,0,0,1,0,0,0
33,47,0,0,0,0,0,0,1,0,0,1,0
35,62,1,0,0,0,0,0,1,0,0,1,0
447,63,0,1,0,0,0,0,0,1,0,0,0
952,68,1,1,0,0,0,0,0,1,0,0,0
58,91,0,1,0,0,0,0,0,0,0,1,0
96,95,1,1,0,0,0,0,0,1,0,0,0
95,94,0,1,0,0,0,0,0,1,0,0,0
150,76,1,1,0,0,0,0,0,1,0,0,0
100,74,0,1,0,0,0,0,0,1,0,0,0
102,6,0,1,0,0,0,0,0,1,0,0,0
61,12,0,1,0,0,0,0,0,1,0,0,0
145,13,0,0,0,1,0,0,0,1,0,0,0
113,15,1,0,0,1,0,0,0,1,0,0,0
99,21,1,0,0,0,0,1,0,1,0,0,0
99,21,0,0,0,0,0,1,0,1,0,0,0
131,29,0,1,0,0,0,0,0,1,0,0,0
55,29,1,1,0,0,0,0,0,1,0,0,0
120,21,1,1,0,0,0,0,0,1,0,0,0
97,155,1,1,0,0,0,0,0,1,0,0,0
111,113,0,1,0,0,0,0,0,1,0,0,0
120,9,0,0,0,1,0,0,0,1,0,0,0
134,9,1,0,0,1,0,0,0,1,0,0,0
44,3,1,1,0,0,0,0,0,0,0,1,0
102,3,0,1,0,0,0,0,0,0,0,1,0
75,28,1,0,0,0,0,1,0,1,0,0,0
318,121,1,0,0,0,0,0,1,1,0,0,0
178,94,0,0,0,0,0,0,1,1,0,0,0
35,5,1,0,0,1,0,0,0,0,0,1,0
57,27,1,1,0,0,0,0,0,0,0,1,0
126,25,0,1,0,0,0,0,0,0,0,1,0
67,20,1,1,0,0,0,0,0,0,0,1,0
122,20,0,1,0,0,0,0,0,0,0,1,0
69,2,0,1,0,0,0,0,0,1,0,0,0
110,0,1,0,0,1,0,0,0,0,0,1,0
110,0,0,0,0,1,0,0,0,0,0,1,0
70,38,0,1,0,0,0,0,0,0,0,1,0
70,38,1,1,0,0,0,0,0,0,0,1,0
80,1,0,1,0,0,0,0,0,1,0,0,0
80,1,1,1,0,0,0,0,0,1,0,0,0
69,3,0,1,0,0,0,0,0,1,0,0,0
50,179,1,1,0,0,0,0,0,1,0,0,0
159,8,0,1,0,0,0,0,0,1,0,0,0
199,8,1,1,0,0,0,0,0,1,0,0,0
170,4,0,1,0,0,0,0,0,1,0,0,0
170,4,1,1,0,0,0,0,0,1,0,0,0
280,6,1,1,0,0,0,0,0,1,0,0,0
280,6,0,1,0,0,0,0,0,1,0,0,0
68,28,0,0,0,0,0,0,1,0,0,1,0
29,31,1,0,0,1,0,0,0,0,0,1,0
26,31,0,0,0,1,0,0,0,0,0,1,0
66,0,0,0,0,1,0,0,0,0,0,1,0
40,5,0,0,0,1,0,0,0,0,0,1,0
188,15,1,1,0,0,0,0,0,1,0,0,0
188,15,0,1,0,0,0,0,0,1,0,0,0
60,176,0,0,1,0,0,0,0,0,0,1,0
47,11,1,1,0,0,0,0,0,0,0,1,0
47,11,0,1,0,0,0,0,0,0,0,1,0
80,40,1,0,0,0,0,0,0,1,0,0,0
100,40,0,0,0,0,0,0,0,1,0,0,0
28,8,0,0,0,0,0,0,1,0,0,1,0
30,8,1,0,0,0,0,0,1,0,0,1,0
89,5,0,1,0,0,0,0,0,1,0,0,0
120,64,1,1,0,0,0,0,0,1,0,0,0
105,57,0,1,0,0,0,0,0,1,0,0,0
60,1,1,0,0,0,0,0,1,0,0,1,0
60,1,0,0,0,0,0,0,1,0,0,1,0
175,12,0,0,0,1,0,0,0,0,0,1,0
165,20,0,0,1,0,0,0,0,1,0,0,0
181,100,1,1,0,0,0,0,0,1,0,0,0
299,109,0,1,0,0,0,0,0,1,0,0,0
68,100,0,1,0,0,0,0,0,1,0,0,0
390,27,0,1,0,0,0,0,0,1,0,0,0
